plate_number,brand,model,department_id,standard_fuel_per_100km,usage_date,daily_km,fuel_liters
07 AAA 004,Mercedes,Caddy,3,24.73,2024-01-22,163,43.95
07 AAA 004,Mercedes,Caddy,3,24.73,2024-01-23,239,56.91
07 AAA 004,Mercedes,Caddy,3,24.73,2024-01-24,135,35.01
07 AAA 004,Mercedes,Caddy,3,24.73,2024-01-25,77,22.15
07 AAA 004,Mercedes,Caddy,3,24.73,2024-01-26,286,58.73
07 AAA 004,Mercedes,Caddy,3,24.73,2024-01-27,202,44.38
07 AAA 004,Mercedes,Caddy,3,24.73,2024-01-28,72,20.86
07 AAA 004,Mercedes,Caddy,3,24.73,2024-01-29,293,87.95
07 AAA 004,Mercedes,Caddy,3,24.73,2024-01-30,85,25.17
07 AAA 004,Mercedes,Caddy,3,24.73,2024-01-31,59,18.87
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-01,66,15.0
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-02,298,96.26
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-03,185,52.06
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-04,251,73.92
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-05,144,32.54
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-06,271,61.5
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-07,249,63.03
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-08,179,57.67
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-09,142,30.57
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-10,225,81.45
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-11,257,61.59
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-12,147,33.09
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-13,72,24.51
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-14,45,9.67
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-15,80,29.59
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-16,263,62.57
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-17,124,45.81
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-18,258,76.15
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-19,179,55.58
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-20,138,41.6
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-21,52,18.0
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-22,160,42.86
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-23,95,30.28
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-24,66,23.68
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-25,199,70.4
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-26,174,52.63
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-27,126,43.27
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-28,231,74.54
07 AAA 004,Mercedes,Caddy,3,24.73,2024-02-29,135,27.93
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-01,250,75.92
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-02,283,70.64
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-03,45,9.21
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-04,131,43.98
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-05,86,18.72
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-06,225,52.02
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-07,193,70.37
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-08,45,15.02
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-09,121,40.9
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-10,83,28.81
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-11,106,21.69
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-12,53,14.46
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-13,97,31.15
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-14,200,51.38
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-15,185,42.53
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-16,56,12.99
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-17,260,89.59
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-18,47,15.26
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-19,95,34.98
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-20,90,25.92
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-21,44,12.87
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-22,122,26.45
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-23,222,52.63
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-24,111,30.28
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-25,281,97.08
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-26,74,27.39
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-27,123,25.14
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-28,86,29.01
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-29,205,55.47
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-30,234,50.61
07 AAA 004,Mercedes,Caddy,3,24.73,2024-03-31,168,34.69
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-01,177,57.4
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-02,112,36.36
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-03,263,66.07
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-04,266,80.04
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-05,136,43.84
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-06,51,15.73
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-07,295,76.79
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-08,131,48.04
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-09,182,50.98
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-10,290,84.6
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-11,194,66.27
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-12,170,45.39
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-13,43,15.82
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-14,216,47.11
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-15,268,55.7
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-16,118,39.33
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-17,232,49.62
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-18,273,56.18
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-19,129,34.05
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-20,234,52.5
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-21,247,52.86
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-22,109,33.15
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-23,271,61.31
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-24,95,26.15
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-25,101,30.11
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-26,287,83.76
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-27,240,54.34
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-28,162,52.25
07 AAA 004,Mercedes,Caddy,3,24.73,2024-04-29,278,98.46
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-01,107,26.27
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-02,41,13.68
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-03,270,65.11
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-04,255,77.2
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-05,87,19.5
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-06,87,24.02
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-07,44,13.63
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-08,74,20.1
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-09,129,33.44
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-10,200,72.73
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-11,274,88.04
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-12,125,42.2
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-13,180,52.01
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-14,237,64.73
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-15,298,93.7
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-16,182,38.3
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-17,167,59.45
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-18,185,49.6
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-19,266,87.58
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-20,173,36.25
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-21,180,47.33
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-22,143,34.84
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-23,48,13.67
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-24,300,62.54
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-25,222,65.05
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-26,119,28.51
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-27,80,21.63
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-28,263,87.44
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-29,136,40.6
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-30,245,93.93
07 AAA 005,Mercedes,Fluence,3,25.97,2024-01-31,211,64.93
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-01,162,54.58
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-02,73,20.43
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-03,193,70.78
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-04,226,79.15
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-05,166,61.97
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-06,121,45.1
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-07,162,38.6
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-08,223,64.7
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-09,229,81.11
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-10,95,32.84
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-11,137,40.57
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-12,199,62.7
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-13,238,89.82
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-14,256,59.02
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-15,117,33.27
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-16,287,97.49
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-17,225,57.91
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-18,172,40.68
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-19,61,21.36
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-20,294,70.83
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-21,173,60.02
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-22,88,24.79
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-23,158,40.62
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-24,180,50.54
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-25,74,28.23
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-26,284,77.38
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-27,140,49.82
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-28,43,15.45
07 AAA 005,Mercedes,Fluence,3,25.97,2024-02-29,119,27.26
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-01,215,52.28
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-02,171,59.23
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-03,155,44.4
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-04,135,43.4
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-05,86,26.69
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-06,161,53.36
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-07,120,42.48
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-08,119,39.88
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-09,68,16.03
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-10,216,47.39
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-11,219,81.78
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-12,187,60.74
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-13,48,16.65
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-14,288,85.95
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-15,104,27.92
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-16,74,27.22
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-17,64,20.04
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-18,66,19.86
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-19,264,94.95
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-20,216,72.13
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-21,196,60.0
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-22,222,66.6
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-23,275,78.27
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-24,171,65.5
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-25,137,42.09
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-26,42,13.81
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-27,140,51.99
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-28,103,36.41
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-29,95,23.69
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-30,47,13.18
07 AAA 005,Mercedes,Fluence,3,25.97,2024-03-31,149,38.05
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-01,163,50.6
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-02,197,47.83
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-03,118,42.2
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-04,197,56.75
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-05,47,14.96
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-06,126,38.26
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-07,51,12.9
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-08,284,69.09
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-09,71,23.96
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-10,129,29.31
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-11,233,72.39
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-12,117,34.7
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-13,189,58.61
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-14,263,58.36
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-15,168,38.05
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-16,196,58.93
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-17,146,36.04
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-18,179,40.56
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-19,274,68.94
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-20,248,59.55
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-21,237,53.12
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-22,271,102.16
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-23,238,71.88
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-24,152,39.86
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-25,72,17.5
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-26,172,47.25
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-27,146,54.13
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-28,270,87.85
07 AAA 005,Mercedes,Fluence,3,25.97,2024-04-29,205,46.0
07 AAA 006,Fiat,Transit,4,8.54,2024-01-01,131,14.31
07 AAA 006,Fiat,Transit,4,8.54,2024-01-02,259,22.04
07 AAA 006,Fiat,Transit,4,8.54,2024-01-03,234,24.21
07 AAA 006,Fiat,Transit,4,8.54,2024-01-04,291,24.97
07 AAA 006,Fiat,Transit,4,8.54,2024-01-05,182,22.41
07 AAA 006,Fiat,Transit,4,8.54,2024-01-06,131,11.14
07 AAA 006,Fiat,Transit,4,8.54,2024-01-07,159,15.45
07 AAA 006,Fiat,Transit,4,8.54,2024-01-08,47,3.43
07 AAA 006,Fiat,Transit,4,8.54,2024-01-09,114,11.39
07 AAA 006,Fiat,Transit,4,8.54,2024-01-10,88,10.37
07 AAA 006,Fiat,Transit,4,8.54,2024-01-11,149,14.71
07 AAA 006,Fiat,Transit,4,8.54,2024-01-12,172,18.37
07 AAA 006,Fiat,Transit,4,8.54,2024-01-13,148,13.41
07 AAA 006,Fiat,Transit,4,8.54,2024-01-14,119,12.94
07 AAA 006,Fiat,Transit,4,8.54,2024-01-15,132,12.8
07 AAA 006,Fiat,Transit,4,8.54,2024-01-16,102,9.3
07 AAA 006,Fiat,Transit,4,8.54,2024-01-17,238,17.77
07 AAA 006,Fiat,Transit,4,8.54,2024-01-18,76,7.38
07 AAA 006,Fiat,Transit,4,8.54,2024-01-19,122,13.06
07 AAA 006,Fiat,Transit,4,8.54,2024-01-20,171,17.39
07 AAA 006,Fiat,Transit,4,8.54,2024-01-21,155,18.52
07 AAA 006,Fiat,Transit,4,8.54,2024-01-22,277,28.53
07 AAA 006,Fiat,Transit,4,8.54,2024-01-23,176,14.66
07 AAA 006,Fiat,Transit,4,8.54,2024-01-24,150,11.18
07 AAA 006,Fiat,Transit,4,8.54,2024-01-25,81,7.3
07 AAA 006,Fiat,Transit,4,8.54,2024-01-26,189,23.94
07 AAA 006,Fiat,Transit,4,8.54,2024-01-27,213,19.28
07 AAA 006,Fiat,Transit,4,8.54,2024-01-28,251,20.58
07 AAA 006,Fiat,Transit,4,8.54,2024-01-29,105,10.86
07 AAA 006,Fiat,Transit,4,8.54,2024-01-30,281,19.98
07 AAA 006,Fiat,Transit,4,8.54,2024-01-31,121,11.44
07 AAA 006,Fiat,Transit,4,8.54,2024-02-01,171,20.51
07 AAA 006,Fiat,Transit,4,8.54,2024-02-02,274,26.29
07 AAA 006,Fiat,Transit,4,8.54,2024-02-03,228,21.97
07 AAA 006,Fiat,Transit,4,8.54,2024-02-04,91,7.87
07 AAA 006,Fiat,Transit,4,8.54,2024-02-05,263,22.67
07 AAA 006,Fiat,Transit,4,8.54,2024-02-06,176,12.14
07 AAA 006,Fiat,Transit,4,8.54,2024-02-07,267,28.06
07 AAA 006,Fiat,Transit,4,8.54,2024-02-08,128,8.81
07 AAA 006,Fiat,Transit,4,8.54,2024-02-09,174,20.62
07 AAA 006,Fiat,Transit,4,8.54,2024-02-10,253,17.89
07 AAA 006,Fiat,Transit,4,8.54,2024-02-11,256,25.42
07 AAA 006,Fiat,Transit,4,8.54,2024-02-12,124,10.27
07 AAA 006,Fiat,Transit,4,8.54,2024-02-13,183,13.15
07 AAA 006,Fiat,Transit,4,8.54,2024-02-14,220,16.85
07 AAA 006,Fiat,Transit,4,8.54,2024-02-15,82,8.47
07 AAA 006,Fiat,Transit,4,8.54,2024-02-16,178,18.32
07 AAA 006,Fiat,Transit,4,8.54,2024-02-17,235,29.83
07 AAA 006,Fiat,Transit,4,8.54,2024-02-18,180,16.91
07 AAA 006,Fiat,Transit,4,8.54,2024-02-19,140,16.75
07 AAA 006,Fiat,Transit,4,8.54,2024-02-20,67,5.0
07 AAA 006,Fiat,Transit,4,8.54,2024-02-21,81,10.37
07 AAA 006,Fiat,Transit,4,8.54,2024-02-22,200,24.77
07 AAA 006,Fiat,Transit,4,8.54,2024-02-23,270,28.93
07 AAA 006,Fiat,Transit,4,8.54,2024-02-24,281,21.38
07 AAA 006,Fiat,Transit,4,8.54,2024-02-25,161,17.03
07 AAA 006,Fiat,Transit,4,8.54,2024-02-26,94,9.82
07 AAA 006,Fiat,Transit,4,8.54,2024-02-27,44,3.21
07 AAA 006,Fiat,Transit,4,8.54,2024-02-28,105,12.61
07 AAA 006,Fiat,Transit,4,8.54,2024-02-29,206,14.27
07 AAA 006,Fiat,Transit,4,8.54,2024-03-01,142,16.89
07 AAA 006,Fiat,Transit,4,8.54,2024-03-02,137,11.83
07 AAA 006,Fiat,Transit,4,8.54,2024-03-03,122,11.84
07 AAA 006,Fiat,Transit,4,8.54,2024-03-04,226,19.64
07 AAA 006,Fiat,Transit,4,8.54,2024-03-05,173,13.26
07 AAA 006,Fiat,Transit,4,8.54,2024-03-06,84,9.32
07 AAA 006,Fiat,Transit,4,8.54,2024-03-07,62,5.68
07 AAA 006,Fiat,Transit,4,8.54,2024-03-08,101,10.6
07 AAA 006,Fiat,Transit,4,8.54,2024-03-09,161,18.91
07 AAA 006,Fiat,Transit,4,8.54,2024-03-10,102,10.99
07 AAA 006,Fiat,Transit,4,8.54,2024-03-11,175,20.49
07 AAA 006,Fiat,Transit,4,8.54,2024-03-12,74,7.12
07 AAA 006,Fiat,Transit,4,8.54,2024-03-13,253,20.06
07 AAA 006,Fiat,Transit,4,8.54,2024-03-14,180,16.1
07 AAA 006,Fiat,Transit,4,8.54,2024-03-15,104,12.67
07 AAA 006,Fiat,Transit,4,8.54,2024-03-16,201,15.0
07 AAA 006,Fiat,Transit,4,8.54,2024-03-17,214,26.34
07 AAA 006,Fiat,Transit,4,8.54,2024-03-18,285,36.35
07 AAA 006,Fiat,Transit,4,8.54,2024-03-19,291,23.69
07 AAA 006,Fiat,Transit,4,8.54,2024-03-20,73,5.67
07 AAA 006,Fiat,Transit,4,8.54,2024-03-21,259,31.74
07 AAA 006,Fiat,Transit,4,8.54,2024-03-22,158,14.7
07 AAA 006,Fiat,Transit,4,8.54,2024-03-23,230,29.24
07 AAA 006,Fiat,Transit,4,8.54,2024-03-24,153,11.36
07 AAA 006,Fiat,Transit,4,8.54,2024-03-25,116,9.11
07 AAA 006,Fiat,Transit,4,8.54,2024-03-26,198,21.4
07 AAA 006,Fiat,Transit,4,8.54,2024-03-27,138,13.87
07 AAA 006,Fiat,Transit,4,8.54,2024-03-28,145,11.89
07 AAA 006,Fiat,Transit,4,8.54,2024-03-29,273,25.05
07 AAA 006,Fiat,Transit,4,8.54,2024-03-30,65,6.64
07 AAA 006,Fiat,Transit,4,8.54,2024-03-31,256,26.71
07 AAA 006,Fiat,Transit,4,8.54,2024-04-01,218,22.48
07 AAA 006,Fiat,Transit,4,8.54,2024-04-02,156,16.07
07 AAA 006,Fiat,Transit,4,8.54,2024-04-03,152,10.98
07 AAA 006,Fiat,Transit,4,8.54,2024-04-04,190,20.14
07 AAA 006,Fiat,Transit,4,8.54,2024-04-05,225,21.0
07 AAA 006,Fiat,Transit,4,8.54,2024-04-06,274,30.62
07 AAA 006,Fiat,Transit,4,8.54,2024-04-07,284,35.37
07 AAA 006,Fiat,Transit,4,8.54,2024-04-08,135,11.08
07 AAA 006,Fiat,Transit,4,8.54,2024-04-09,272,26.96
07 AAA 006,Fiat,Transit,4,8.54,2024-04-10,269,30.62
07 AAA 006,Fiat,Transit,4,8.54,2024-04-11,268,31.83
07 AAA 006,Fiat,Transit,4,8.54,2024-04-12,145,17.55
07 AAA 006,Fiat,Transit,4,8.54,2024-04-13,186,17.4
07 AAA 006,Fiat,Transit,4,8.54,2024-04-14,220,25.78
07 AAA 006,Fiat,Transit,4,8.54,2024-04-15,226,27.96
07 AAA 006,Fiat,Transit,4,8.54,2024-04-16,191,20.13
07 AAA 006,Fiat,Transit,4,8.54,2024-04-17,80,7.3
07 AAA 006,Fiat,Transit,4,8.54,2024-04-18,284,35.34
07 AAA 006,Fiat,Transit,4,8.54,2024-04-19,173,18.38
07 AAA 006,Fiat,Transit,4,8.54,2024-04-20,76,8.16
07 AAA 006,Fiat,Transit,4,8.54,2024-04-21,169,19.85
07 AAA 006,Fiat,Transit,4,8.54,2024-04-22,291,21.55
07 AAA 006,Fiat,Transit,4,8.54,2024-04-23,183,13.52
07 AAA 006,Fiat,Transit,4,8.54,2024-04-24,167,20.7
07 AAA 006,Fiat,Transit,4,8.54,2024-04-25,49,6.17
07 AAA 006,Fiat,Transit,4,8.54,2024-04-26,111,12.94
07 AAA 006,Fiat,Transit,4,8.54,2024-04-27,205,20.98
07 AAA 006,Fiat,Transit,4,8.54,2024-04-28,130,16.35
07 AAA 006,Fiat,Transit,4,8.54,2024-04-29,296,28.39
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-01,168,22.69
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-02,211,28.29
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-03,148,19.8
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-04,161,23.62
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-05,225,25.91
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-06,181,20.3
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-07,222,40.97
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-08,165,29.07
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-09,50,7.18
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-10,74,10.76
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-11,53,9.29
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-12,248,38.26
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-13,146,26.9
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-14,119,16.6
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-15,207,21.06
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-16,64,6.49
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-17,78,10.58
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-18,202,34.93
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-19,257,32.08
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-20,217,39.75
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-21,165,19.39
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-22,256,30.75
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-23,114,12.52
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-24,189,19.8
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-25,268,35.92
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-26,40,5.13
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-27,102,11.97
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-28,286,40.5
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-29,268,43.3
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-30,130,22.52
07 AAA 007,Mercedes,Fluence,1,12.31,2024-01-31,182,29.84
07 AAA 007,Mercedes,Fluence,1,12.31,2024-02-01,223,33.53
07 AAA 007,Mercedes,Fluence,1,12.31,2024-02-02,290,53.01
07 AAA 007,Mercedes,Fluence,1,12.31,2024-02-03,235,37.29
