plate_number,brand,model,department_id,standard_fuel_per_100km,usage_date,daily_km,fuel_liters
07 AAA 004,Fiat,Doblo,2,9.9,2024-01-23,215,27.2
07 AAA 004,Fiat,Doblo,2,9.9,2024-01-24,72,9.21
07 AAA 004,Fiat,Doblo,2,9.9,2024-01-25,249,24.89
07 AAA 004,Fiat,Doblo,2,9.9,2024-01-26,139,12.83
07 AAA 004,Fiat,Doblo,2,9.9,2024-01-27,287,23.12
07 AAA 004,Fiat,Doblo,2,9.9,2024-01-28,271,22.32
07 AAA 004,Fiat,Doblo,2,9.9,2024-01-29,48,6.51
07 AAA 004,Fiat,Doblo,2,9.9,2024-01-30,75,7.07
07 AAA 004,Fiat,Doblo,2,9.9,2024-01-31,48,4.86
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-01,133,14.42
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-02,158,13.85
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-03,133,14.15
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-04,246,27.53
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-05,88,10.35
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-06,40,5.26
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-07,71,5.77
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-08,118,14.99
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-09,278,26.28
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-10,41,5.1
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-11,222,32.96
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-12,120,16.41
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-13,174,19.43
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-14,169,23.97
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-15,250,27.48
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-16,295,32.21
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-17,289,41.36
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-18,224,33.14
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-19,161,21.07
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-20,172,24.02
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-21,175,14.06
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-22,266,23.87
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-23,296,26.79
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-24,180,17.95
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-25,48,6.81
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-26,107,13.13
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-27,76,7.67
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-28,120,12.07
07 AAA 004,Fiat,Doblo,2,9.9,2024-02-29,207,23.56
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-01,163,15.38
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-02,236,23.48
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-03,59,5.84
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-04,272,29.44
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-05,97,12.16
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-06,53,4.5
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-07,96,11.68
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-08,212,28.62
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-09,189,19.54
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-10,112,10.69
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-11,111,10.97
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-12,71,8.38
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-13,247,28.41
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-14,271,25.12
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-15,64,7.02
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-16,229,27.03
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-17,118,16.18
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-18,250,36.78
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-19,133,17.12
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-20,121,12.5
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-21,149,21.88
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-22,161,15.02
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-23,238,19.11
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-24,68,8.72
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-25,231,27.08
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-26,227,25.62
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-27,140,12.32
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-28,45,5.48
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-29,93,12.17
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-30,107,9.38
07 AAA 004,Fiat,Doblo,2,9.9,2024-03-31,291,38.78
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-01,124,14.22
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-02,264,38.45
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-03,99,13.9
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-04,142,20.83
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-05,235,22.24
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-06,145,12.51
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-07,236,32.1
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-08,167,24.11
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-09,181,18.55
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-10,70,7.1
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-11,46,3.98
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-12,149,17.16
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-13,100,11.02
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-14,181,18.51
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-15,290,31.43
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-16,205,28.22
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-17,55,6.41
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-18,289,38.47
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-19,138,12.23
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-20,216,23.72
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-21,100,13.08
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-22,80,11.75
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-23,263,22.25
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-24,134,14.78
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-25,69,7.85
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-26,124,10.11
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-27,43,5.03
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-28,279,23.99
07 AAA 004,Fiat,Doblo,2,9.9,2024-04-29,260,27.14
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-01,270,79.02
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-02,144,49.53
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-03,298,76.29
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-04,61,19.57
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-05,104,33.16
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-06,116,26.32
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-07,74,20.95
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-08,80,17.71
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-09,177,46.13
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-10,49,13.65
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-11,225,57.89
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-12,218,59.15
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-13,135,46.03
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-14,187,39.97
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-15,89,21.51
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-16,96,24.4
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-17,150,51.07
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-18,259,65.54
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-19,66,14.93
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-20,155,41.21
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-21,237,85.73
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-22,156,31.03
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-23,84,17.9
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-24,57,19.75
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-25,258,58.29
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-26,285,82.51
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-27,271,94.08
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-28,117,36.09
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-29,247,67.69
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-30,276,57.55
07 AAA 005,Peugeot,Caddy,3,24.12,2024-01-31,50,15.88
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-01,272,62.44
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-02,147,32.74
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-03,288,70.74
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-04,120,39.02
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-05,266,58.35
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-06,253,90.02
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-07,144,42.08
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-08,179,60.36
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-09,172,51.55
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-10,284,101.43
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-11,98,21.96
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-12,118,23.71
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-13,251,53.88
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-14,154,31.69
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-15,56,16.0
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-16,60,21.61
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-17,214,69.65
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-18,127,38.03
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-19,210,48.68
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-20,159,50.04
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-21,151,49.28
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-22,121,40.78
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-23,56,18.28
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-24,179,36.84
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-25,208,50.57
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-26,196,41.27
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-27,207,68.38
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-28,293,69.5
07 AAA 005,Peugeot,Caddy,3,24.12,2024-02-29,175,42.69
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-01,230,48.14
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-02,257,74.77
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-03,170,36.04
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-04,70,17.52
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-05,136,40.62
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-06,283,86.69
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-07,122,43.63
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-08,127,39.56
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-09,84,28.12
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-10,178,40.21
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-11,61,12.24
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-12,252,69.31
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-13,49,12.25
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-14,259,65.05
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-15,210,49.71
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-16,85,22.46
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-17,58,18.12
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-18,92,31.75
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-19,218,45.07
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-20,163,36.55
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-21,275,55.99
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-22,108,36.49
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-23,107,34.83
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-24,223,74.22
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-25,148,41.34
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-26,148,31.11
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-27,121,30.37
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-28,228,57.69
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-29,278,72.1
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-30,189,43.04
07 AAA 005,Peugeot,Caddy,3,24.12,2024-03-31,146,45.36
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-01,279,88.68
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-02,267,85.98
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-03,222,69.26
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-04,69,18.55
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-05,123,32.01
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-06,42,14.08
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-07,266,81.6
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-08,253,56.2
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-09,156,53.28
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-10,107,23.11
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-11,263,84.74
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-12,235,61.97
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-13,106,35.27
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-14,266,95.63
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-15,207,71.67
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-16,174,50.99
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-17,145,32.14
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-18,92,21.45
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-19,141,43.53
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-20,247,55.76
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-21,40,8.91
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-22,53,13.54
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-23,108,22.06
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-24,269,77.42
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-25,165,32.54
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-26,49,15.27
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-27,98,24.59
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-28,153,44.1
07 AAA 005,Peugeot,Caddy,3,24.12,2024-04-29,51,18.32
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-01,193,12.66
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-02,190,18.0
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-03,88,9.74
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-04,49,3.93
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-05,168,14.83
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-06,219,16.1
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-07,117,12.18
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-08,182,13.21
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-09,297,32.64
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-10,229,21.46
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-11,294,28.52
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-12,77,5.06
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-13,237,25.65
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-14,91,6.94
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-15,277,25.97
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-16,143,10.94
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-17,216,13.58
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-18,269,25.9
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-19,221,22.74
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-20,263,21.22
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-21,74,7.95
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-22,133,10.33
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-23,237,23.16
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-24,235,20.77
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-25,264,16.2
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-26,154,12.81
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-27,286,18.12
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-28,140,11.1
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-29,63,4.84
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-30,236,15.38
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-01-31,118,11.0
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-01,291,24.05
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-02,284,30.27
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-03,192,21.32
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-04,209,13.18
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-05,131,11.6
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-06,161,10.89
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-07,147,12.94
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-08,243,21.34
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-09,214,21.68
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-10,164,16.28
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-11,48,5.31
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-12,245,18.81
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-13,94,7.72
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-14,205,13.18
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-15,222,13.29
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-16,72,7.17
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-17,94,10.24
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-18,204,20.93
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-19,158,11.37
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-20,119,10.1
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-21,66,6.17
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-22,178,13.55
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-23,180,14.81
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-24,285,28.01
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-25,90,6.88
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-26,243,22.56
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-27,290,17.84
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-28,275,24.95
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-02-29,142,12.78
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-01,196,12.26
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-02,168,10.67
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-03,131,8.6
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-04,243,22.33
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-05,197,12.89
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-06,51,5.39
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-07,100,7.1
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-08,198,18.12
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-09,299,26.84
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-10,239,16.2
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-11,77,5.43
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-12,268,16.0
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-13,48,5.22
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-14,297,19.96
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-15,236,22.15
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-16,70,7.51
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-17,252,23.55
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-18,143,11.6
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-19,128,12.14
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-20,43,2.86
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-21,84,6.39
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-22,125,13.06
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-23,229,16.09
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-24,185,11.57
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-25,56,3.42
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-26,190,18.55
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-27,220,15.75
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-28,178,18.52
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-29,65,6.72
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-30,44,4.71
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-03-31,73,6.09
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-01,152,11.78
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-02,171,14.26
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-03,101,10.83
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-04,273,18.94
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-05,117,7.19
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-06,294,26.8
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-07,224,17.99
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-08,155,12.42
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-09,233,23.0
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-10,146,14.0
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-11,126,10.24
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-12,105,6.85
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-13,122,9.23
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-14,211,21.36
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-15,183,18.5
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-16,300,20.48
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-17,62,3.94
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-18,75,5.92
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-19,141,9.52
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-20,196,14.9
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-21,96,6.8
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-22,146,9.47
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-23,293,28.56
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-24,151,14.83
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-25,199,12.88
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-26,183,13.32
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-27,216,17.49
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-28,181,14.29
07 AAA 006,Volkswagen,Boxer,4,7.45,2024-04-29,144,14.64
07 AAA 007,Renault,Caddy,4,8.96,2024-01-01,62,5.95
07 AAA 007,Renault,Caddy,4,8.96,2024-01-02,188,24.73
07 AAA 007,Renault,Caddy,4,8.96,2024-01-03,247,26.53
07 AAA 007,Renault,Caddy,4,8.96,2024-01-04,193,22.54
07 AAA 007,Renault,Caddy,4,8.96,2024-01-05,126,13.5
07 AAA 007,Renault,Caddy,4,8.96,2024-01-06,257,18.42
07 AAA 007,Renault,Caddy,4,8.96,2024-01-07,237,28.08
07 AAA 007,Renault,Caddy,4,8.96,2024-01-08,240,25.3
07 AAA 007,Renault,Caddy,4,8.96,2024-01-09,83,6.84
07 AAA 007,Renault,Caddy,4,8.96,2024-01-10,58,5.74
07 AAA 007,Renault,Caddy,4,8.96,2024-01-11,261,28.32
07 AAA 007,Renault,Caddy,4,8.96,2024-01-12,62,5.89
07 AAA 007,Renault,Caddy,4,8.96,2024-01-13,228,20.58
07 AAA 007,Renault,Caddy,4,8.96,2024-01-14,203,18.96
07 AAA 007,Renault,Caddy,4,8.96,2024-01-15,97,12.32
07 AAA 007,Renault,Caddy,4,8.96,2024-01-16,251,28.12
07 AAA 007,Renault,Caddy,4,8.96,2024-01-17,232,17.84
07 AAA 007,Renault,Caddy,4,8.96,2024-01-18,194,16.61
07 AAA 007,Renault,Caddy,4,8.96,2024-01-19,40,4.15
07 AAA 007,Renault,Caddy,4,8.96,2024-01-20,254,21.87
07 AAA 007,Renault,Caddy,4,8.96,2024-01-21,265,31.17
07 AAA 007,Renault,Caddy,4,8.96,2024-01-22,51,5.53
07 AAA 007,Renault,Caddy,4,8.96,2024-01-23,150,11.64
07 AAA 007,Renault,Caddy,4,8.96,2024-01-24,106,13.04
07 AAA 007,Renault,Caddy,4,8.96,2024-01-25,220,28.3
07 AAA 007,Renault,Caddy,4,8.96,2024-01-26,212,15.68
07 AAA 007,Renault,Caddy,4,8.96,2024-01-27,198,23.12
07 AAA 007,Renault,Caddy,4,8.96,2024-01-28,234,24.38
07 AAA 007,Renault,Caddy,4,8.96,2024-01-29,103,8.77
07 AAA 007,Renault,Caddy,4,8.96,2024-01-30,70,9.03
